ID;PARTNER;BGN_DT;END_DT;BESTANDID
2716;Rechtsdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2720;Regierung des Kantons Graubünden ;T00:00:00Z;9999-12-31T00:00:00Z;
2721;Regierung des Kantons Tessin ;T00:00:00Z;9999-12-31T00:00:00Z;
2722;Regierungsrat des Kantons Basel-Stadt ;T00:00:00Z;9999-12-31T00:00:00Z;
2724;Regionaler Milchverband ;T00:00:00Z;9999-12-31T00:00:00Z;
2736;Requisitionskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2738;Rheinschifffahrtsamt des Kantons Basel-Stadt ;T00:00:00Z;9999-12-31T00:00:00Z;
2739;Rheinschifffahrtsdirektion, Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2740;Richtlinienkommission des Nationalrats ;T00:00:00Z;9999-12-31T00:00:00Z;
2742;Risiko- und Preisausgleichskasse für Speiseöle und Speisefette ;T00:00:00Z;9999-12-31T00:00:00Z;
2743;Risikokasse der Sektion für Fleisch und Schlachtvieh ;T00:00:00Z;9999-12-31T00:00:00Z;
2744;Rohgetreidekontrolle ;T00:00:00Z;9999-12-31T00:00:00Z;
2745;Rüstungsamt ;T00:00:00Z;9999-12-31T00:00:00Z;
2747;Rüstungsausschuss ;T00:00:00Z;9999-12-31T00:00:00Z;
2749;Rüstungskonferenz ;T00:00:00Z;9999-12-31T00:00:00Z;
2751;Eidgenössischer Kommissär für Neutralitätsverletzungsschäden ;T00:00:00Z;9999-12-31T00:00:00Z;
2752;Sachverständigenkommission für Arzneimittelliste und -tarif ;T00:00:00Z;9999-12-31T00:00:00Z;
2753;Sachverständiger des eidgenössischen Volkswirtschaftsdepartements ;T00:00:00Z;9999-12-31T00:00:00Z;
2757;San José Schildlauskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2758;Sanitarische Untersuchungskommission für den Luftschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
2759;Polizeidirektion des Kantons Schaffhausen ;T00:00:00Z;9999-12-31T00:00:00Z;
2760;Enteignungsrechtliche Schätzungskommissionen ;T00:00:00Z;9999-12-31T00:00:00Z;
2762;Schiedsgericht bei Massnahmen zur Erhöhung der Produktion der Wasserkraftelektrizitätswerke ;T00:00:00Z;9999-12-31T00:00:00Z;
2763;Schiedsgericht der Alters- und Hinterlassenenversicherungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2764;Schiedsgericht der eidgenössischen Alters-, Hinterlassenen- und Invalidenversicherungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2765;Schiedskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2769;Schifffahrtsamt des Kantons Basel-Stadt ;T00:00:00Z;9999-12-31T00:00:00Z;
2772;Schiffsuntersuchungskommission, Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2773;Schildlauskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2775;Schneemechanisches Laboratorium ;T00:00:00Z;9999-12-31T00:00:00Z;
2776;Schrottkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2778;Schweizerische Ärztekommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2780;Schweizerischer Alpenklub ;T00:00:00Z;9999-12-31T00:00:00Z;
2782;Schweizerische Bibliothekskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2783;Schweizerischer Bierbrauerverein ;T00:00:00Z;9999-12-31T00:00:00Z;
2784;Schweizerisches Brennholzsyndikat ;T00:00:00Z;9999-12-31T00:00:00Z;
2785;Schweizerischer Bund für Naturschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
2786;Schweizerische Bürgschaftsgenossenschaft für das Gewerbe ;T00:00:00Z;9999-12-31T00:00:00Z;
2787;Schweizerisches Chemiesyndikat ;T00:00:00Z;9999-12-31T00:00:00Z;
2788;Schweizerische Clearingkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2789;Schweizerischer elektrotechnischer Verein ;T00:00:00Z;9999-12-31T00:00:00Z;
2791;Schweizerische Flugplatzdirektion, Dübendorf ;T00:00:00Z;9999-12-31T00:00:00Z;
2792;Schweizerischer Fonds für Unfallverhütung im Strassenverkehr ;T00:00:00Z;9999-12-31T00:00:00Z;
2793;Schweizerischer Fünfkampfausschuss ;T00:00:00Z;9999-12-31T00:00:00Z;
2794;Schweizerische Geflügelzuchtkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2795;Schweizerische Genossenschaft der Weich- und Halbhartkäsefabrikanten ;T00:00:00Z;9999-12-31T00:00:00Z;
2796;Schweizerische Genossenschaft für die Einfuhr von Speisekartoffeln ;T00:00:00Z;9999-12-31T00:00:00Z;
2797;Schweizerische Genossenschaft für die Saatkartoffelversorgung ;T00:00:00Z;9999-12-31T00:00:00Z;
2798;Schweizerische Genossenschaft für die Versorgung mit flüssigen Kraft- und Brennstoffen, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
2799;Schweizerische Genossenschaft für Saatgutversorgung ;T00:00:00Z;9999-12-31T00:00:00Z;
2800;Schweizerische Genossenschaft für Schlachtvieh und Fleischversorgung ;T00:00:00Z;9999-12-31T00:00:00Z;
2803;Schweizerische Gesandtschaft, Washington ;T00:00:00Z;9999-12-31T00:00:00Z;
2804;Schweizerische Geschäftsstelle für Tilsiter, Rheinfelden ;T00:00:00Z;9999-12-31T00:00:00Z;
2805;Schweizerische Gesellschaft für chemische Industrie ;T00:00:00Z;9999-12-31T00:00:00Z;
2806;Schweizerische Gesellschaft für die Erhaltung historischer Kunstdenkmäler ;T00:00:00Z;9999-12-31T00:00:00Z;
2808;Schweizerische Hautschädenkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2810;Schweizerisches Holzsyndikat ;T00:00:00Z;9999-12-31T00:00:00Z;
2811;Schweizerische Importgenossenschaft für Nahrungsmittel ;T00:00:00Z;9999-12-31T00:00:00Z;
2815;Schweizerisches Karbidsyndikat, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
2817;Schweizerische Käsekonvention ;T00:00:00Z;9999-12-31T00:00:00Z;
2819;Schweizerische Kleinviehzuchtkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2821;Schweizerische Kommission für Talsperren ;T00:00:00Z;9999-12-31T00:00:00Z;
2822;Schweizerische Kropfkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2823;Schweizerische kynologische Gesellschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
2826;Schweizerische Luftverkehrsschule ;T00:00:00Z;9999-12-31T00:00:00Z;
2828;Schweizerischer Milchkäuferverband ;T00:00:00Z;9999-12-31T00:00:00Z;
2829;Schweizerisches Nachweisbüro für Bezug und Absatz von Waren ;T00:00:00Z;9999-12-31T00:00:00Z;
2830;Schweizerische Nationalbank ;T00:00:00Z;9999-12-31T00:00:00Z;
2832;Schweizerische Nationalliga zur Krebsbekämpfung ;T00:00:00Z;9999-12-31T00:00:00Z;
2833;Schweizerische Nationalspende für unsere Soldaten und ihre Familien ;T00:00:00Z;9999-12-31T00:00:00Z;
2834;Schweizerische naturforschende Gesellschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
2835;Schweizerische Nosemakommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2836;Schweizerischer Obstverband ;T00:00:00Z;9999-12-31T00:00:00Z;
2837;Schweizerisches Papiersyndikat ;T00:00:00Z;9999-12-31T00:00:00Z;
2839;Schweizerische Rheumakommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2840;Schweizerischer Rhone-Rhein-Schifffahrtsverband ;T00:00:00Z;9999-12-31T00:00:00Z;
2843;Schweizerische Rundfunkgesellschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
2845;Schweizerische Schleppschifffahrtsgenossenschaft, Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2846;Schweizerische Schnee- und Lawinenforschungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2850;Schweizerische Seeschifffahrtskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2851;Schweizerisches Seeschifffahrtsregisteramt, Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2852;Schweizerisches Seeschiffsregisteramt, Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2853;Schweizerische Seifenkonvention ;T00:00:00Z;9999-12-31T00:00:00Z;
2854;Schweizerisches Spediteursyndikat ;T00:00:00Z;9999-12-31T00:00:00Z;
2855;Schweizerische Stiftung zur Förderung der Geflügelzucht und -haltung ;T00:00:00Z;9999-12-31T00:00:00Z;
2856;Schweizerische Studienkommission für Fragen der bakteriologischen Kriegsführung ;T00:00:00Z;9999-12-31T00:00:00Z;
2857;Schweizerisches Syndikat der Eisen- und Metallbranche ;T00:00:00Z;9999-12-31T00:00:00Z;
2858;Schweizerisches Textilsyndikat ;T00:00:00Z;9999-12-31T00:00:00Z;
2859;Textiltreuhandstelle, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
2860;Schweizerische Treuhandgesellschaft, Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2861;Schweizerische Uhrenkammer ;T00:00:00Z;9999-12-31T00:00:00Z;
2863;Schweizerischer Verein des Gas- und Wasserfaches ;T00:00:00Z;9999-12-31T00:00:00Z;
2864;Schweizerischer Verein für technische Inspektionen ;T00:00:00Z;9999-12-31T00:00:00Z;
2865;Schweizerischer Verein von Dampfkesselbesitzern ;T00:00:00Z;9999-12-31T00:00:00Z;
2866;Schweizerischer Verein von Gas- und Wasserfachmännern ;T00:00:00Z;9999-12-31T00:00:00Z;
2867;Schweizerische Vereinigung für Landesplanung ;T00:00:00Z;9999-12-31T00:00:00Z;
2868;Schweizerische Vereinigung für Tierzucht ;T00:00:00Z;9999-12-31T00:00:00Z;
2870;Schweizerische Volksbank ;T00:00:00Z;9999-12-31T00:00:00Z;
2871;Schweizerische Volksbibliothek ;T00:00:00Z;9999-12-31T00:00:00Z;
2872;Eidgenössische Wasserwirtschaftskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2873;Schweizerische Zentrale für Obstbau ;T00:00:00Z;9999-12-31T00:00:00Z;
2874;Schweizerische Zentralstelle der Lebensmittelimporteure ;T00:00:00Z;9999-12-31T00:00:00Z;
2875;Schweizerische Zentralstelle für das Ausstellungswesen ;T00:00:00Z;9999-12-31T00:00:00Z;
2877;Schweizerische Zentralstelle für Flüchtlingshilfe ;T00:00:00Z;9999-12-31T00:00:00Z;
2878;Schweizerische Zentralstelle für freiwilligen Arbeitsdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2879;Schweizerische Zentralstelle für Heimarbeit ;T00:00:00Z;9999-12-31T00:00:00Z;
2880;Schweizerische Zentralstelle für Kohleneinfuhr ;T00:00:00Z;9999-12-31T00:00:00Z;
2881;Schweizerische Zentralstelle für Kriegswirtschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
2882;Sekretär der Landesverteidigungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2883;Sekretariat ;T00:00:00Z;9999-12-31T00:00:00Z;
2884;Sekretariat der Pro Helvetia ;T00:00:00Z;9999-12-31T00:00:00Z;
2885;Sekretariat der eidgenössischen Kommission der Gottfried Keller Stiftung ;T00:00:00Z;9999-12-31T00:00:00Z;
2886;Sekretariat der eidgenössischen Kommission für Denkmalpflege ;T00:00:00Z;9999-12-31T00:00:00Z;
2891;Sekretariat der schweizerischen Filmkammer ;T00:00:00Z;9999-12-31T00:00:00Z;
2892;Sekretariat der schweizerischen Hochschulkonferenz ;T00:00:00Z;9999-12-31T00:00:00Z;
2894;Sekretariat des Verbands schweizerischer Elektrizitätswerke ;T00:00:00Z;9999-12-31T00:00:00Z;
2895;Sekretariat für das Handelsregister ;T00:00:00Z;9999-12-31T00:00:00Z;
2897;Sektion für Arbeitskraft ;T00:00:00Z;9999-12-31T00:00:00Z;
2898;Sektion für ausserdienstliche Ausbildung ;T00:00:00Z;9999-12-31T00:00:00Z;
2899;Sektion für Baustoffe ;T00:00:00Z;9999-12-31T00:00:00Z;
2900;Sektion für Chemie und Pharmazeutika ;T00:00:00Z;9999-12-31T00:00:00Z;
2901;Sektion für Düngerwesen und Abfallverwertung ;T00:00:00Z;9999-12-31T00:00:00Z;
2902;Preisausgleichskasse für Gemüse ;T00:00:00Z;9999-12-31T00:00:00Z;
2903;Sektion für Eisen und Maschinen ;T00:00:00Z;9999-12-31T00:00:00Z;
2904;Sektion für Eisen und Metalle ;T00:00:00Z;9999-12-31T00:00:00Z;
2905;Sektion für Elektrizität ;T00:00:00Z;9999-12-31T00:00:00Z;
2906;Sektion für Fleisch und Schlachtvieh ;T00:00:00Z;9999-12-31T00:00:00Z;
2907;Sektion für Fleischversorgung ;T00:00:00Z;9999-12-31T00:00:00Z;
2908;Sektion für Flüchtlingswesen ;T00:00:00Z;9999-12-31T00:00:00Z;
2909;Sektion für Flugwesen ;T00:00:00Z;9999-12-31T00:00:00Z;
2912;Sektion für Holz ;T00:00:00Z;9999-12-31T00:00:00Z;
2913;Sektion für Hygiene ;T00:00:00Z;9999-12-31T00:00:00Z;
2914;Sektion für Jugend-, Familien- und Invalidenfürsorge ;T00:00:00Z;9999-12-31T00:00:00Z;
2915;Sektion für Kartoffeln ;T00:00:00Z;9999-12-31T00:00:00Z;
2916;Sektion für Kartoffeln, Obst und Alkohol ;T00:00:00Z;9999-12-31T00:00:00Z;
2917;Sektion für Kraft und Wärme ;T00:00:00Z;9999-12-31T00:00:00Z;
2918;Sektion für Kriegsrisikoversicherung ;T00:00:00Z;9999-12-31T00:00:00Z;
2919;Sektion für Landtransporte ;T00:00:00Z;9999-12-31T00:00:00Z;
2921;Sektion für Schuhe, Leder und Kautschuk ;T00:00:00Z;9999-12-31T00:00:00Z;
2922;Sektion für Metalle ;T00:00:00Z;9999-12-31T00:00:00Z;
2924;Sektion für Motorwagendienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2925;Sektion für Notstandsfürsorge ;T00:00:00Z;9999-12-31T00:00:00Z;
2926;Sektion für Nutzgeflügel und Eierversorgung ;T00:00:00Z;9999-12-31T00:00:00Z;
2927;Sektion für Obst und Obstprodukte ;T00:00:00Z;9999-12-31T00:00:00Z;
2928;Sektion für Papier und Zellulose ;T00:00:00Z;9999-12-31T00:00:00Z;
2929;Sektion für Rationierungswesen ;T00:00:00Z;9999-12-31T00:00:00Z;
2931;Sektion für Seetransporte ;T00:00:00Z;9999-12-31T00:00:00Z;
2932;Sektion für Sozialstatistik ;T00:00:00Z;9999-12-31T00:00:00Z;
2933;Sektion für Sozialversicherung ;T00:00:00Z;9999-12-31T00:00:00Z;
2934;Sektion für Speisefette und Speiseöle ;T00:00:00Z;9999-12-31T00:00:00Z;
2935;Sektion für Textilien ;T00:00:00Z;9999-12-31T00:00:00Z;
2936;Sektion Mobilmachung ;T00:00:00Z;9999-12-31T00:00:00Z;
2937;Sektion Überwachungszentrale ;T00:00:00Z;9999-12-31T00:00:00Z;
2938;Sektion zur Bekämpfung des Schwarzhandels ;T00:00:00Z;9999-12-31T00:00:00Z;
2940;Soldatenbibliothek ;T00:00:00Z;9999-12-31T00:00:00Z;
2941;Sondergruppe Fürsorge an der Zivilbevölkerung bei Kriegsschäden ;T00:00:00Z;9999-12-31T00:00:00Z;
2942;Sozialstatistischer Dienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2943;Spezialkommission der Uhrenindustrie ;T00:00:00Z;9999-12-31T00:00:00Z;
2944;Spezialkommission zur Durchführung der Hilfsaktion zugunsten notleidender Musiker ;T00:00:00Z;9999-12-31T00:00:00Z;
2945;Sprengkommission des schweizerischen Polizeiinstituts ;T00:00:00Z;9999-12-31T00:00:00Z;
2946;Sankt Gallische Schifffahrts- und Hafenverwaltung ;T00:00:00Z;9999-12-31T00:00:00Z;
2950;Stab der eidgenössischen Kommission für die Gesamtenergiekonzeption ;T00:00:00Z;9999-12-31T00:00:00Z;
2951;Stab der Generalstabsabteilung ;T00:00:00Z;9999-12-31T00:00:00Z;
2952;Abteilung Militärveterinärdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2953;Stab Frauenhilfsdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2956;Stab Gesundheitsschutz bei erhöhter Radioaktivität ;T00:00:00Z;9999-12-31T00:00:00Z;
2958;Ständige Ausbildungskommission für Gesamtverteidigung ;T00:00:00Z;9999-12-31T00:00:00Z;
2959;Ständige Kommission für militärische Vorschriften ;T00:00:00Z;9999-12-31T00:00:00Z;
2960;Ständige Strassenverkehrskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2961;Ständige Studienkommission für die Bekämpfung des Kartoffelkrebses ;T00:00:00Z;9999-12-31T00:00:00Z;
2962;Ständige Studienstelle für Gasschutzfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
2963;Ständiger Ausschuss des Bundesrats für die Vorbereitung der Zollgesetzgebung, der Zolltarife und Handelsverträge ;T00:00:00Z;9999-12-31T00:00:00Z;
2964;Ständiger Ausschuss des Bundesrats für die Vorbereitung wichtiger Eisenbahnfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
2965;Starkstrominspektorat des schweizerischen elektrotechnischen Vereins, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
2966;Stiftung für den gesamtschweizerischen Lastenausgleich ;T00:00:00Z;9999-12-31T00:00:00Z;
2967;Stiftung Sicherheitsfonds ;T00:00:00Z;9999-12-31T00:00:00Z;
2968;Stiftungskommission der Gleyre Stiftung ;T00:00:00Z;9999-12-31T00:00:00Z;
2969;Stiftungsrat Pro Helvetia ;T00:00:00Z;9999-12-31T00:00:00Z;
2970;Stilllegungsfonds für Kernanlagen ;T00:00:00Z;9999-12-31T00:00:00Z;
2973;Strafuntersuchungsdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2974;Strafvollzugskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2975;Studienkommission für bauliche Luftschutzmassnahmen ;T00:00:00Z;9999-12-31T00:00:00Z;
2976;Studienkommission für Munitionslagerung ;T00:00:00Z;9999-12-31T00:00:00Z;
2977;Studienkommission für strategische Fragen ;T00:00:00Z;9999-12-31T00:00:00Z;
2978;Subkommission für Taxänderungen der Arzneimittelliste und -Tarife ;T00:00:00Z;9999-12-31T00:00:00Z;
2979;Such- und Rettungsdienst der zivilen Luftfahrt ;T00:00:00Z;9999-12-31T00:00:00Z;
2980;Swiss War Food Office, London ;T00:00:00Z;9999-12-31T00:00:00Z;
2981;Swissair ;T00:00:00Z;9999-12-31T00:00:00Z;
2982;Syndikat der schweizerischen Konservenfabriken ;T00:00:00Z;9999-12-31T00:00:00Z;
2983;Syndikat für Vieh- und Fleischwareneinfuhr ;T00:00:00Z;9999-12-31T00:00:00Z;
2984;Tabakzollkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2985;Tarif- und Schadenkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2986;Technische Abteilung der Gruppe für Rüstungsdienste ;T00:00:00Z;9999-12-31T00:00:00Z;
2987;Technische Abteilung für Rüstungsdienste ;T00:00:00Z;9999-12-31T00:00:00Z;
2988;Technische Kommission für die Behandlung der Rekurse betreffend Unfallverhütung ;T00:00:00Z;9999-12-31T00:00:00Z;
2990;Technisches Inspektorat für Starkstromanlagen des schweizerischen elektrotechnischen Vereins, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
2992;Telegrafen- und Telefonabteilung ;T00:00:00Z;9999-12-31T00:00:00Z;
2995;Territorialdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2996;Kommissariat für Internierung und Hospitalisierung in Liquidation ;T00:00:00Z;9999-12-31T00:00:00Z;
3000;Departement des Innern des Kantons Thurgau ;T00:00:00Z;9999-12-31T00:00:00Z;
3001;Tilsiter- beziehungsweise Appenzellermarktorganisation ;T00:00:00Z;9999-12-31T00:00:00Z;
3002;Transportamt ;T00:00:00Z;9999-12-31T00:00:00Z;
3005;Transportkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
3007;Treuhandstelle der schweizerischen Lebensmittelimporteure ;T00:00:00Z;9999-12-31T00:00:00Z;
3008;Treuhandstelle für den schweizerischen Tafelglashandel ;T00:00:00Z;9999-12-31T00:00:00Z;
3009;Treuhandstelle für Kleinindustrielle der Uhrenindustrie ;T00:00:00Z;9999-12-31T00:00:00Z;
3010;Treuhandverband des Autotransportgewerbes ;T00:00:00Z;9999-12-31T00:00:00Z;
3015;Ufficio cantonale approvigionamente legna, Lugano ;T00:00:00Z;9999-12-31T00:00:00Z;
3016;Uffico cantonale del latte, Bellinzona ;T00:00:00Z;9999-12-31T00:00:00Z;
3017;Unabhängige Beschwerdekommission gegen Verfügungen betreffend die Aufnahme in die Giftliste ;T00:00:00Z;9999-12-31T00:00:00Z;
3018;Unfallverhütungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
3019;Unterabteilung für Auswanderungswesen ;T00:00:00Z;9999-12-31T00:00:00Z;
3020;Unterabteilung für Speise- und Kochfette ;T00:00:00Z;9999-12-31T00:00:00Z;
3021;Unterausschüsse für Düngemittel, Futtermittel, Sämereien und Pflanzenschutzmittel ;T00:00:00Z;9999-12-31T00:00:00Z;
3025;Untersuchungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
3026;Untersuchungskommission Rheinschifffahrt ;T00:00:00Z;9999-12-31T00:00:00Z;
3031;Verband der Strassentransportunternehmer ;T00:00:00Z;9999-12-31T00:00:00Z;
3032;Verband schweizerischer Baumschulbesitzer ;T00:00:00Z;9999-12-31T00:00:00Z;
3033;Verband schweizerischer Eier- und Geflügelverwertungsgenossenschaften ;T00:00:00Z;9999-12-31T00:00:00Z;
3034;Verband schweizerischer Schmierölimporteure ;T00:00:00Z;9999-12-31T00:00:00Z;
3037;Verbindungssektion ;T00:00:00Z;9999-12-31T00:00:00Z;
3038;Verein schweizerischer Aufklärungsdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
3039;Verein zur Förderung der Wasser- und Lufthygiene ;T00:00:00Z;9999-12-31T00:00:00Z;
3040;Vereinigtes Hilfswerk vom Internationalen Roten Kreuz ;T00:00:00Z;9999-12-31T00:00:00Z;
3041;Vereinigung der Russlandschweizer, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
3042;Vereinigung der schweizerischen Saatkartoffelimporteure ;T00:00:00Z;9999-12-31T00:00:00Z;
3043;Vereinigung der schweizerischen Versuchs- und Vermittlungsstellen für Saatkartoffeln ;T00:00:00Z;9999-12-31T00:00:00Z;
3044;Vereinigung kantonaler Feuerversicherungen ;T00:00:00Z;9999-12-31T00:00:00Z;
3045;Versicherungskasse für Schlachtvieh ;T00:00:00Z;9999-12-31T00:00:00Z;
3047;Versuchsanstalt für Obst, Wein- und Gartenbau ;T00:00:00Z;9999-12-31T00:00:00Z;
3049;Versuchsanstalt für Wasserbau ;T00:00:00Z;9999-12-31T00:00:00Z;
3050;Versuchsanstalt für Wasserbau der eidgenössischen technischen Hochschulen ;T00:00:00Z;9999-12-31T00:00:00Z;
3054;Verwalter des Kriegsmaterials ;T00:00:00Z;9999-12-31T00:00:00Z;
3055;Verwaltung der eidgenössischen Versicherungskasse ;T00:00:00Z;9999-12-31T00:00:00Z;
3056;Verwaltung der Militärjustiz ;T00:00:00Z;9999-12-31T00:00:00Z;
3057;Verwaltung der Militärrechtspflege ;T00:00:00Z;9999-12-31T00:00:00Z;
3058;Verwaltung der Militärstrafrechtspflege ;T00:00:00Z;9999-12-31T00:00:00Z;
3059;Verwaltungsabteilung ;T00:00:00Z;9999-12-31T00:00:00Z;
3060;Verwaltungsangelegenheiten ;T00:00:00Z;9999-12-31T00:00:00Z;
3061;Verwaltungsausschuss ;T00:00:00Z;9999-12-31T00:00:00Z;
3062;Verwaltungsausschuss betreffend ausserordentliche Leistungen an Auslandschweizer ;T00:00:00Z;9999-12-31T00:00:00Z;
3065;Verwaltungskommission des Fonds für Atomspätschäden ;T00:00:00Z;9999-12-31T00:00:00Z;
3066;Verwaltungskommission des Fonds für Unfallverhütung im Strassenverkehr ;T00:00:00Z;9999-12-31T00:00:00Z;
3067;Verwaltungskommission Stilllegungsfonds für Kernanlagen ;T00:00:00Z;9999-12-31T00:00:00Z;
3068;Verwaltungskommission zur Deckung von Neutralitätsverletzungsschäden an den in der Schweiz ;T00:00:00Z;9999-12-31T00:00:00Z;
3069;Verwaltungsrat ;T00:00:00Z;9999-12-31T00:00:00Z;
3070;Verwaltungsreglementskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
3071;Viehseuchenkommissariat ;T00:00:00Z;9999-12-31T00:00:00Z;
3072;Viehseuchenpolizei ;T00:00:00Z;9999-12-31T00:00:00Z;
3074;Vorprüfungskommissionen für die eidgenössischen Lebensmittelchemikerprüfungen ;T00:00:00Z;9999-12-31T00:00:00Z;
3077;Walliser Obst- und Gemüseverband ;T00:00:00Z;9999-12-31T00:00:00Z;
3079;Warensektion ;T00:00:00Z;9999-12-31T00:00:00Z;
3080;Warenüberschusskasse ;T00:00:00Z;9999-12-31T00:00:00Z;
